tiff_file,entity_id_sat,row_index,col_index,gas_flare_id,cntry_name,cntry_iso,latitude,longitude,flr_volume,avg_temp,ellip,dtc_freq,clr_obs,flr_type
fire_LC80310382019352LGN01_16_14_patch.tiff,LC80310382019352LGN01,16,14,1464,United States,USA,28.934945,-97.862374,0.024238768,1871.96,2.95245,56.0166,241,upstream
fire_LC80310382019352LGN01_16_16_patch.tiff,LC80310382019352LGN01,16,16,1670,Iran,IRN,26.727983,52.027197,0.021269008,1641.91,1.04396,93.662,284,upstream
fire_LC80310382019352LGN01_16_16_patch.tiff,LC80310382019352LGN01,16,16,1645,Saudi Arabia,SAU,23.049574,47.236543,0.021566471,1799.71,1.44667,66.2539,323,upstream
fire_LC80310382019352LGN01_16_16_patch.tiff,LC80310382019352LGN01,16,16,1671,Suriname,SUR,5.761916,-55.149175,0.021250339,1914.29,1.90965,69.0217,184,refinery
fire_LC80310382019352LGN01_17_9_patch.tiff,LC80310382019352LGN01,17,9,1157,Vietnam,VNM,9.537334,107.935056,0.030441996,1821.15,1.48653,96.2687,134,upstream
fire_LC80310382019352LGN01_17_9_patch.tiff,LC80310382019352LGN01,17,9,1144,Russian Federation,RUS,50.747904,45.450745,0.030751377,1598.13,0.397421,94.186,258,upstream
fire_LC80310382019352LGN01_17_9_patch.tiff,LC80310382019352LGN01,17,9,1174,Libya,LBY,29.570625,19.623364,0.030026945,1790.12,0.956795,96.6234,385,upstream
fire_LC80310382019352LGN01_17_9_patch.tiff,LC80310382019352LGN01,17,9,1190,United States,USA,48.2237,-102.982686,0.029697017,1861.74,1.97703,54.1667,288,upstream
fire_LC80310382019352LGN01_17_17_patch.tiff,LC80310382019352LGN01,17,17,1728,Argentina,ARG,-37.578444,-69.131799,0.020497758,1672.98,0.569295,57.7181,298,upstream
fire_LC80310382019352LGN01_17_17_patch.tiff,LC80310382019352LGN01,17,17,1716,India,IND,21.905765,72.756858,0.020657908,1775.41,2.57205,61.6487,279,refinery
fire_LC80310382019352LGN01_17_17_patch.tiff,LC80310382019352LGN01,17,17,1734,Indonesia,IDN,-6.301769,108.633251,0.020457162,1708.1,2.54086,82.7586,145,upstream
fire_LC80310382019352LGN01_17_17_patch.tiff,LC80310382019352LGN01,17,17,1689,United States,USA,27.301253,-90.134533,0.020987894,1763.27,1.6015,54.7414,232,upstream
fire_LC80310382019352LGN01_17_17_patch.tiff,LC80310382019352LGN01,17,17,1685,United States,USA,47.729454,-102.973073,0.021023587,1933.09,1.61121,60.2888,277,upstream
fire_LC80310382019352LGN01_18_15_patch.tiff,LC80310382019352LGN01,18,15,1524,Russian Federation,RUS,67.242918,54.646917,0.023238711,1828.34,2.14687,65.7061,347,upstream
fire_LC80310382019352LGN01_18_15_patch.tiff,LC80310382019352LGN01,18,15,1569,Malaysia,MYS,5.530707,104.988413,0.022533594,1752.36,1.70224,89.1473,129,upstream
fire_LC80310382019352LGN01_18_15_patch.tiff,LC80310382019352LGN01,18,15,1545,United States,USA,32.022637,-103.253913,0.022868511,1859.23,1.6075,40.5694,281,upstream
fire_LC80310382019352LGN01_19_20_patch.tiff,LC80310382019352LGN01,19,20,1809,United States,USA,30.323427,-91.235525,0.019495088,1676.24,4.4835,83.5165,182,upstream
fire_LC80310382019352LGN01_19_20_patch.tiff,LC80310382019352LGN01,19,20,1817,United States,USA,47.628403,-102.963308,0.019392764,1915.45,3.62886,35.6401,289,upstream
fire_LC80310382019352LGN01_19_22_patch.tiff,LC80310382019352LGN01,19,22,1887,Iran,IRN,34.518858,51.24577,0.018646552,1733.29,1.58418,75.5882,340,upstream
fire_LC80310382019352LGN01_19_22_patch.tiff,LC80310382019352LGN01,19,22,1873,United States,USA,47.990815,-103.017739,0.018791057,1885.92,2.23495,77.0833,288,upstream
fire_LC80310382019352LGN01_20_13_patch.tiff,LC80310382019352LGN01,20,13,1374,Algeria,DZA,30.876755,5.643586,0.025937456,1716.9,3.09657,81.0127,395,upstream
fire_LC80310382019352LGN01_20_13_patch.tiff,LC80310382019352LGN01,20,13,1406,United States,USA,48.371615,-103.616478,0.025354828,1900.15,1.98116,34.1818,275,upstream
fire_LC80310382019352LGN01_20_14_patch.tiff,LC80310382019352LGN01,20,14,1493,United States,USA,30.811643,-96.651463,0.023706129,1851.51,1.48293,75.8475,236,upstream
fire_LC80310382019352LGN01_20_14_patch.tiff,LC80310382019352LGN01,20,14,1453,Oman,OMN,21.460713,57.245999,0.024383655,1782.32,1.74845,59.6542,347,upstream
fire_LC80310382019352LGN01_20_14_patch.tiff,LC80310382019352LGN01,20,14,1506,Indonesia,IDN,-5.372895,106.567014,0.023512399,1725.86,1.57687,80.5085,118,upstream
fire_LC80310382019352LGN01_20_14_patch.tiff,LC80310382019352LGN01,20,14,1485,China,CHN,20.81658,108.714952,0.023833256,1794.2,2.00902,97.7099,131,upstream
fire_LC80310382019352LGN01_20_14_patch.tiff,LC80310382019352LGN01,20,14,1490,Libya,LBY,29.50048,12.971856,0.023743554,1801.43,1.42396,87.664,381,upstream
fire_LC80310382019352LGN01_20_14_patch.tiff,LC80310382019352LGN01,20,14,1475,Russian Federation,RUS,50.75397,45.112239,0.024001185,1855.04,2.13509,83.3977,259,upstream
fire_LC80310382019352LGN01_20_14_patch.tiff,LC80310382019352LGN01,20,14,1474,China,CHN,38.140392,119.527669,0.024002388,1818.12,1.70395,97.0833,240,upstream
fire_LC80310382019352LGN01_20_14_patch.tiff,LC80310382019352LGN01,20,14,1444,Iraq,IRQ,31.51926,44.559281,0.024515127,1817.4,1.27424,94.1019,373,upstream
fire_LC80310382019352LGN01_20_21_patch.tiff,LC80310382019352LGN01,20,21,1863,Venezuela,VEN,9.873152,-66.319236,0.01886124,1764.47,2.68966,76.1658,193,upstream
fire_LC80310382019352LGN01_20_21_patch.tiff,LC80310382019352LGN01,20,21,1854,Russian Federation,RUS,60.737568,69.913539,0.018980853,1816.73,2.48913,47.6395,233,upstream
fire_LC80310382019352LGN01_20_21_patch.tiff,LC80310382019352LGN01,20,21,1857,Canada,CAN,45.27937,-66.017217,0.018926814,1681.58,3.7641,68.75,192,refinery
fire_LC80310382019352LGN01_20_22_patch.tiff,LC80310382019352LGN01,20,22,1877,Nigeria,NGA,6.041653,6.276765,0.018743153,1693.65,1.69681,36.6071,112,upstream
fire_LC80310382019352LGN01_20_22_patch.tiff,LC80310382019352LGN01,20,22,1889,United States,USA,30.966275,-102.804865,0.018635368,1822.19,1.39774,40.824,267,upstream
fire_LC80310382019352LGN01_20_22_patch.tiff,LC80310382019352LGN01,20,22,1867,Russian Federation,RUS,61.978549,74.744217,0.018848413,1842.88,2.27509,57.8358,268,upstream
fire_LC80310382019352LGN01_21_10_patch.tiff,LC80310382019352LGN01,21,10,1255,Russian Federation,RUS,60.27778,77.917733,0.028543444,1736.44,1.86567,82.4176,273,upstream
fire_LC80310382019352LGN01_21_10_patch.tiff,LC80310382019352LGN01,21,10,1235,United States,USA,28.545508,-98.99439,0.028868793,1848.82,3.08395,70.9677,217,upstream
fire_LC80310382019352LGN01_21_14_patch.tiff,LC80310382019352LGN01,21,14,1441,Venezuela,VEN,10.483879,-68.117823,0.024540693,1779.51,1.6015,65.7343,143,refinery
fire_LC80310382019352LGN01_21_14_patch.tiff,LC80310382019352LGN01,21,14,1495,United States,USA,48.00883,-102.675275,0.023651004,1904.07,2.17845,35.4478,268,upstream
fire_LC80310382019352LGN01_21_14_patch.tiff,LC80310382019352LGN01,21,14,1494,Russian Federation,RUS,53.077907,51.442107,0.023691129,1730.95,1.22932,80.1724,232,upstream
fire_LC80310382019352LGN01_21_14_patch.tiff,LC80310382019352LGN01,21,14,1445,Russian Federation,RUS,58.323357,56.655819,0.024495812,1730.71,1.26721,78.7736,212,upstream
fire_LC80310382019352LGN01_21_14_patch.tiff,LC80310382019352LGN01,21,14,1446,Iran,IRN,27.572408,52.55087,0.024484453,1779.13,1.77117,34.5277,307,refinery
fire_LC80310382019352LGN01_21_14_patch.tiff,LC80310382019352LGN01,21,14,1428,Mexico,MEX,19.262894,-92.20953,0.02489196,1794.93,1.79431,89.8551,207,upstream
fire_LC80310382019352LGN01_21_14_patch.tiff,LC80310382019352LGN01,21,14,1470,Russian Federation,RUS,68.525,79.983179,0.024091416,1717.6,1.6015,58.371,221,upstream
fire_LC80310382019352LGN01_21_14_patch.tiff,LC80310382019352LGN01,21,14,1456,Russian Federation,RUS,62.453225,79.614895,0.024330203,1704.63,3.33752,45.5224,268,upstream
fire_LC80310382019352LGN01_21_15_patch.tiff,LC80310382019352LGN01,21,15,1519,Congo,COG,-4.483472,12.038998,0.023315675,1750.26,1.60122,72.8395,81,upstream
fire_LC80310382019352LGN01_21_15_patch.tiff,LC80310382019352LGN01,21,15,1526,Oman,OMN,18.32617,55.680754,0.023196384,1796.9,0.887238,81.7073,328,upstream
fire_LC80310382019352LGN01_21_15_patch.tiff,LC80310382019352LGN01,21,15,1513,Brazil,BRA,-21.215889,-39.997591,0.023386915,1802.48,1.87101,78.4211,190,upstream
fire_LC80310382019352LGN01_21_15_patch.tiff,LC80310382019352LGN01,21,15,1577,Nigeria,NGA,5.489541,6.13588,0.022408697,1828.24,1.67407,84.4828,116,upstream
fire_LC80310382019352LGN01_21_15_patch.tiff,LC80310382019352LGN01,21,15,1527,United States,USA,48.169109,-103.325721,0.02319339,1850.85,1.6015,83.8129,278,upstream
fire_LC80310382019352LGN01_21_18_patch.tiff,LC80310382019352LGN01,21,18,1763,United States,USA,31.58788,-104.067863,0.020097706,1845.03,1.58853,32.8413,271,upstream
fire_LC80310382019352LGN01_22_13_patch.tiff,LC80310382019352LGN01,22,13,1411,Russian Federation,RUS,64.41982,77.703792,0.025296592,1700.97,1.66237,79.2049,327,upstream
fire_LC80310382019352LGN01_22_15_patch.tiff,LC80310382019352LGN01,22,15,1552,United States,USA,32.621034,-104.468269,0.022767977,1835.01,1.52817,46.1538,260,upstream
fire_LC80310382019352LGN01_22_15_patch.tiff,LC80310382019352LGN01,22,15,1537,United States,USA,48.022883,-103.333087,0.023057192,1807.77,1.6015,68.6992,246,upstream
fire_LC80310382019352LGN01_22_15_patch.tiff,LC80310382019352LGN01,22,15,1538,Ivory Coast,CIV,5.03191,-4.802533,0.02305094,1641.96,1.78101,82.0513,117,upstream
fire_LC80310382019352LGN01_22_16_patch.tiff,LC80310382019352LGN01,22,16,1628,Nigeria,NGA,4.433448,6.324847,0.021789466,1735.96,1.6015,55.9633,109,upstream
fire_LC80310382019352LGN01_22_16_patch.tiff,LC80310382019352LGN01,22,16,1618,Saudi Arabia,SAU,24.890181,49.210493,0.021873269,1757.49,1.3153,88.0109,367,upstream
fire_LC80310382019352LGN01_22_16_patch.tiff,LC80310382019352LGN01,22,16,1649,Russian Federation,RUS,62.444904,113.662262,0.021517363,1769.99,2.19579,76.8817,372,gas
fire_LC80310382019352LGN01_23_23_patch.tiff,LC80310382019352LGN01,23,23,1925,Russian Federation,RUS,59.465451,108.072985,0.018141915,1876.18,2.28253,71.8121,298,upstream
fire_LC80310382019352LGN01_23_23_patch.tiff,LC80310382019352LGN01,23,23,1918,Russian Federation,RUS,66.670629,80.568932,0.01821744,1885.92,2.50922,59.2697,356,upstream
fire_LC80310382019352LGN01_23_23_patch.tiff,LC80310382019352LGN01,23,23,1913,Russian Federation,RUS,65.308644,77.41703,0.018342514,1840.5,1.77761,75.0,300,gas
fire_LC80310382019352LGN01_23_24_patch.tiff,LC80310382019352LGN01,23,24,1930,Cameroon,CMR,4.135232,8.457207,0.018096301,1638.71,2.07371,77.551,49,upstream
fire_LC80310382019352LGN01_24_16_patch.tiff,LC80310382019352LGN01,24,16,1624,Angola,AGO,-5.369009,11.663393,0.021825687,1680.36,1.90397,87.6404,89,upstream
fire_LC80310382019352LGN01_24_16_patch.tiff,LC80310382019352LGN01,24,16,1650,United States,USA,47.845477,-102.537754,0.021501924,1952.93,2.9406,48.1061,264,upstream
fire_LC80310382019352LGN01_24_16_patch.tiff,LC80310382019352LGN01,24,16,1637,Algeria,DZA,35.829542,-0.304905,0.021662896,1797.1,2.20003,85.2853,333,refinery
fire_LC80310382019352LGN01_25_17_patch.tiff,LC80310382019352LGN01,25,17,1711,Russian Federation,RUS,66.166656,57.324258,0.020705048,1911.07,2.58372,62.6812,276,upstream
fire_LC80310382019352LGN01_25_17_patch.tiff,LC80310382019352LGN01,25,17,1676,Kuwait,KWT,29.048213,47.583664,0.021174021,1860.23,1.7327,34.1853,313,upstream
fire_LC80310382019352LGN01_25_17_patch.tiff,LC80310382019352LGN01,25,17,1675,Algeria,DZA,31.754665,6.143026,0.021178424,1805.04,1.6015,91.9481,385,upstream
fire_LC80310382019352LGN01_25_17_patch.tiff,LC80310382019352LGN01,25,17,1677,India,IND,26.293777,94.046601,0.021166566,1947.23,2.03145,83.8384,198,upstream
fire_LC80310392019224LGN00_3_19_patch.tiff,LC80310392019224LGN00,3,19,1501,United States,USA,47.761037,-102.902995,0.023561506,1914.92,1.9868,74.9141,291,upstream
fire_LC80310392019224LGN00_3_19_patch.tiff,LC80310392019224LGN00,3,19,1476,Russian Federation,RUS,67.166949,56.69306,0.02399141,1736.41,3.21605,61.0738,298,upstream
fire_LC80310392019224LGN00_3_19_patch.tiff,LC80310392019224LGN00,3,19,1497,Iraq,IRQ,36.208571,43.575426,0.023601309,1793.56,1.58856,93.1889,323,upstream
fire_LC80310392019224LGN00_3_19_patch.tiff,LC80310392019224LGN00,3,19,1508,Ecuador,ECU,-0.265735,-76.999448,0.023438958,1838.56,2.33551,78.0,50,upstream
fire_LC80310392019224LGN00_3_20_patch.tiff,LC80310392019224LGN00,3,20,1624,Angola,AGO,-5.369009,11.663393,0.021825687,1680.36,1.90397,87.6404,89,upstream
fire_LC80310392019224LGN00_3_20_patch.tiff,LC80310392019224LGN00,3,20,1591,Russian Federation,RUS,53.539463,52.774849,0.022268243,1952.59,1.53391,80.8594,256,upstream
fire_LC80310392019224LGN00_3_20_patch.tiff,LC80310392019224LGN00,3,20,1637,Algeria,DZA,35.829542,-0.304905,0.021662896,1797.1,2.20003,85.2853,333,refinery
fire_LC80310392019224LGN00_5_22_patch.tiff,LC80310392019224LGN00,5,22,1712,Yemen,YEM,13.984734,48.178007,0.020702143,1744.02,1.32501,93.4109,258,lng
fire_LC80310392019240LGN00_4_19_patch.tiff,LC80310392019240LGN00,4,19,1550,Canada,CAN,49.352835,-102.727339,0.022807164,1873.23,1.44285,86.0,300,upstream
fire_LC80310392019240LGN00_4_19_patch.tiff,LC80310392019240LGN00,4,19,1546,Oman,OMN,22.161723,57.045337,0.022866016,1815.6,0.905051,93.8462,325,upstream
fire_LC80310392019240LGN00_12_5_patch.tiff,LC80310392019240LGN00,12,5,1041,United States,USA,32.273611,-103.939464,0.033863382,1852.84,2.52961,63.4686,271,upstream
fire_LC80310392019336LGN00_3_20_patch.tiff,LC80310392019336LGN00,3,20,1624,Angola,AGO,-5.369009,11.663393,0.021825687,1680.36,1.90397,87.6404,89,upstream
fire_LC80310392019336LGN00_3_20_patch.tiff,LC80310392019336LGN00,3,20,1591,Russian Federation,RUS,53.539463,52.774849,0.022268243,1952.59,1.53391,80.8594,256,upstream
fire_LC80310392019336LGN00_4_21_patch.tiff,LC80310392019336LGN00,4,21,1676,Kuwait,KWT,29.048213,47.583664,0.021174021,1860.23,1.7327,34.1853,313,upstream
fire_LC80310392019336LGN00_4_21_patch.tiff,LC80310392019336LGN00,4,21,1675,Algeria,DZA,31.754665,6.143026,0.021178424,1805.04,1.6015,91.9481,385,upstream
fire_LC80310392019336LGN00_4_21_patch.tiff,LC80310392019336LGN00,4,21,1662,Malaysia,MYS,5.642917,115.888653,0.021341245,1824.32,2.20966,72.6316,95,upstream
fire_LC80310392019336LGN00_4_22_patch.tiff,LC80310392019336LGN00,4,22,1711,Russian Federation,RUS,66.166656,57.324258,0.020705048,1911.07,2.58372,62.6812,276,upstream
fire_LC80310392019352LGN01_5_21_patch.tiff,LC80310392019352LGN01,5,21,1677,India,IND,26.293777,94.046601,0.021166566,1947.23,2.03145,83.8384,198,upstream
fire_LC80320262019215LGN00_12_4_patch.tiff,LC80320262019215LGN00,12,4,990,Indonesia,IDN,5.223817,97.071333,0.035410579,1869.15,2.10325,93.2584,89,lng
fire_LC80320262019215LGN00_12_4_patch.tiff,LC80320262019215LGN00,12,4,991,Vietnam,VNM,6.97556,104.178018,0.035318117,1517.98,1.61175,92.4242,132,upstream
fire_LC80320262019231LGN00_12_4_patch.tiff,LC80320262019231LGN00,12,4,990,Indonesia,IDN,5.223817,97.071333,0.035410579,1869.15,2.10325,93.2584,89,lng
fire_LC80320262019231LGN00_12_4_patch.tiff,LC80320262019231LGN00,12,4,991,Vietnam,VNM,6.97556,104.178018,0.035318117,1517.98,1.61175,92.4242,132,upstream
fire_LC80320262019231LGN00_13_6_patch.tiff,LC80320262019231LGN00,13,6,992,Libya,LBY,28.925459,21.505859,0.035297276,1629.63,1.01455,98.8764,356,upstream
fire_LC80320372019247LGN00_22_25_patch.tiff,LC80320372019247LGN00,22,25,1301,Venezuela,VEN,9.629439,-63.637205,0.027553632,2014.61,3.17447,67.8571,196,upstream
fire_LC80320372019247LGN00_22_25_patch.tiff,LC80320372019247LGN00,22,25,1248,Cameroon,CMR,4.291009,8.743853,0.028696608,1679.76,3.04212,69.5652,46,upstream
fire_LC80320372019247LGN00_23_18_patch.tiff,LC80320372019247LGN00,23,18,1047,Tunisia,TUN,32.288993,10.974898,0.033668772,1812.2,1.12765,95.8333,360,upstream
fire_LC80320372019247LGN00_23_18_patch.tiff,LC80320372019247LGN00,23,18,1048,Oman,OMN,20.987529,56.774122,0.033560459,1807.1,1.41298,91.8182,330,upstream
fire_LC80320372019247LGN00_23_23_patch.tiff,LC80320372019247LGN00,23,23,1138,India,IND,18.921398,72.041437,0.031000584,1746.11,1.6015,86.3436,227,upstream
fire_LC80320372019247LGN00_24_23_patch.tiff,LC80320372019247LGN00,24,23,1139,Uzbekistan,UZB,38.445555,66.395244,0.030990604,1794.56,1.36392,94.0,300,upstream
fire_LC80320372019247LGN00_24_23_patch.tiff,LC80320372019247LGN00,24,23,1133,Russian Federation,RUS,57.985601,106.779521,0.031071912,1833.35,1.6015,70.5628,231,upstream
fire_LC80320372019247LGN00_29_23_patch.tiff,LC80320372019247LGN00,29,23,1147,Algeria,DZA,28.62026,9.787597,0.030664199,1780.5,1.54287,93.7008,381,upstream
fire_LC80320372019247LGN00_29_23_patch.tiff,LC80320372019247LGN00,29,23,1149,India,IND,10.813106,79.307007,0.030640129,1794.71,1.39021,94.8571,175,upstream
fire_LC80320372019247LGN00_29_23_patch.tiff,LC80320372019247LGN00,29,23,1159,Oman,OMN,20.558103,56.420187,0.030346012,1778.45,1.38117,75.7396,338,upstream
fire_LC80320372019247LGN00_29_23_patch.tiff,LC80320372019247LGN00,29,23,1160,Saudi Arabia,SAU,22.674455,54.130429,0.030338674,1891.82,2.48723,95.2096,334,upstream
fire_LC80320372019247LGN00_29_23_patch.tiff,LC80320372019247LGN00,29,23,1141,Russian Federation,RUS,66.183022,71.021468,0.030962131,1537.13,1.6015,86.4048,331,upstream
fire_LC80320372019359LGN00_19_19_patch.tiff,LC80320372019359LGN00,19,19,1052,Saudi Arabia,SAU,27.058956,49.5726,0.033496176,1624.61,4.18492,92.887,239,refinery
fire_LC80320372019359LGN00_23_18_patch.tiff,LC80320372019359LGN00,23,18,1047,Tunisia,TUN,32.288993,10.974898,0.033668772,1812.2,1.12765,95.8333,360,upstream
fire_LC80320372019359LGN00_23_18_patch.tiff,LC80320372019359LGN00,23,18,1048,Oman,OMN,20.987529,56.774122,0.033560459,1807.1,1.41298,91.8182,330,upstream
fire_LC80320372019359LGN00_23_23_patch.tiff,LC80320372019359LGN00,23,23,1138,India,IND,18.921398,72.041437,0.031000584,1746.11,1.6015,86.3436,227,upstream
fire_LC80320372019359LGN00_27_21_patch.tiff,LC80320372019359LGN00,27,21,1076,Bahrain,BHR,26.053246,50.566825,0.032976628,1800.39,1.49722,83.8415,328,upstream
fire_LC80320372019359LGN00_27_21_patch.tiff,LC80320372019359LGN00,27,21,1072,Egypt,EGY,31.092886,26.615788,0.033126035,1795.72,2.22858,97.4874,398,upstream
fire_LC80320372019359LGN00_29_23_patch.tiff,LC80320372019359LGN00,29,23,1147,Algeria,DZA,28.62026,9.787597,0.030664199,1780.5,1.54287,93.7008,381,upstream
fire_LC80320372019359LGN00_29_23_patch.tiff,LC80320372019359LGN00,29,23,1149,India,IND,10.813106,79.307007,0.030640129,1794.71,1.39021,94.8571,175,upstream
fire_LC80320372019359LGN00_29_23_patch.tiff,LC80320372019359LGN00,29,23,1159,Oman,OMN,20.558103,56.420187,0.030346012,1778.45,1.38117,75.7396,338,upstream
fire_LC80320372019359LGN00_29_23_patch.tiff,LC80320372019359LGN00,29,23,1160,Saudi Arabia,SAU,22.674455,54.130429,0.030338674,1891.82,2.48723,95.2096,334,upstream
fire_LC80320372019359LGN00_29_23_patch.tiff,LC80320372019359LGN00,29,23,1141,Russian Federation,RUS,66.183022,71.021468,0.030962131,1537.13,1.6015,86.4048,331,upstream
fire_LC80320382019215LGN00_7_29_patch.tiff,LC80320382019215LGN00,7,29,1213,United Arab Emirates,ARE,23.544783,53.323369,0.029257339,1789.56,3.22407,94.5869,351,upstream
fire_LC80320382019215LGN00_7_29_patch.tiff,LC80320382019215LGN00,7,29,1183,Russian Federation,RUS,62.993715,76.874524,0.02983116,1830.26,1.99247,78.5978,271,upstream
fire_LC80320382019215LGN00_7_29_patch.tiff,LC80320382019215LGN00,7,29,1191,India,IND,26.063654,93.929844,0.029689679,1899.97,1.78704,87.0,200,upstream
fire_LC80320382019215LGN00_9_28_patch.tiff,LC80320382019215LGN00,9,28,1176,Sudan,SDN,16.125768,32.685048,0.03001403,1762.39,3.269,87.5519,241,upstream
fire_LC80320382019215LGN00_9_28_patch.tiff,LC80320382019215LGN00,9,28,1147,Algeria,DZA,28.62026,9.787597,0.030664199,1780.5,1.54287,93.7008,381,upstream
fire_LC80320382019215LGN00_9_28_patch.tiff,LC80320382019215LGN00,9,28,1149,India,IND,10.813106,79.307007,0.030640129,1794.71,1.39021,94.8571,175,upstream
fire_LC80320382019215LGN00_9_28_patch.tiff,LC80320382019215LGN00,9,28,1145,Oman,OMN,22.328087,56.471003,0.03075079,1755.19,3.76661,93.1677,322,upstream
fire_LC80320382019215LGN00_9_28_patch.tiff,LC80320382019215LGN00,9,28,1161,United States,USA,47.825523,-102.610403,0.030336032,1901.22,1.6015,34.8039,204,upstream
fire_LC80320382019215LGN00_13_26_patch.tiff,LC80320382019215LGN00,13,26,1065,Russian Federation,RUS,61.140169,76.526824,0.033332093,1649.44,1.85172,83.3922,283,upstream
fire_LC80320382019215LGN00_13_26_patch.tiff,LC80320382019215LGN00,13,26,1069,Vietnam,VNM,9.830472,108.016923,0.033230531,1821.25,2.74242,83.2061,131,upstream
fire_LC80320382019215LGN00_14_27_patch.tiff,LC80320382019215LGN00,14,27,1114,United States,USA,31.47938,-101.835294,0.031439998,1823.0,2.63648,23.0496,282,upstream
fire_LC80320382019215LGN00_14_27_patch.tiff,LC80320382019215LGN00,14,27,1124,Iraq,IRQ,35.677624,45.01591,0.031191672,1918.84,1.31791,88.4984,313,upstream
fire_LC80320382019215LGN00_14_27_patch.tiff,LC80320382019215LGN00,14,27,1094,Tunisia,TUN,31.399003,10.022281,0.032308554,1752.31,1.94575,92.4084,382,upstream
fire_LC80320382019215LGN00_14_27_patch.tiff,LC80320382019215LGN00,14,27,1099,United States,USA,48.399907,-103.451984,0.031896731,1879.33,1.95271,64.5756,271,upstream
fire_LC80320382019215LGN00_14_27_patch.tiff,LC80320382019215LGN00,14,27,1112,United States,USA,28.960526,-97.907555,0.031528057,1854.1,2.17951,68.5841,226,upstream
fire_LC80320382019215LGN00_16_26_patch.tiff,LC80320382019215LGN00,16,26,1085,Algeria,DZA,27.526432,9.624202,0.032647287,1718.1,0.777966,100.0,348,upstream
fire_LC80320382019215LGN00_16_26_patch.tiff,LC80320382019215LGN00,16,26,1080,Russian Federation,RUS,60.871761,97.272406,0.032809609,1800.23,1.20191,88.5714,315,upstream
fire_LC80320382019215LGN00_16_27_patch.tiff,LC80320382019215LGN00,16,27,1096,Saudi Arabia,SAU,26.692006,50.088923,0.03203469,1665.0,1.45394,98.1618,272,refinery
fire_LC80330252019062LGN00_22_8_patch.tiff,LC80330252019062LGN00,22,8,981,Libya,LBY,28.757042,22.795949,0.03567182,1857.67,1.11049,96.1165,412,upstream
fire_LC80330272019062LGN00_5_6_patch.tiff,LC80330272019062LGN00,5,6,823,Ecuador,ECU,-0.153066,-76.650003,0.040950664,1796.75,1.6015,77.551,49,upstream
fire_LC80330272019062LGN00_5_6_patch.tiff,LC80330272019062LGN00,5,6,798,Hungary,HUN,45.991691,17.696541,0.041843582,1907.89,3.1712,93.3086,269,upstream
fire_LC80330272019062LGN00_5_6_patch.tiff,LC80330272019062LGN00,5,6,776,Malaysia,MYS,5.519809,105.672185,0.043326496,1784.74,1.73357,88.6179,123,upstream
fire_LC80330272019062LGN00_5_6_patch.tiff,LC80330272019062LGN00,5,6,795,Gabon,GAB,-1.794259,9.302857,0.041928999,1753.6,2.25147,86.6667,90,upstream
fire_LC80330272019062LGN00_5_6_patch.tiff,LC80330272019062LGN00,5,6,822,United States,USA,32.421542,-102.122316,0.040973559,1902.01,1.64769,79.3103,261,upstream
fire_LC80330272019062LGN00_5_6_patch.tiff,LC80330272019062LGN00,5,6,761,Iraq,IRQ,33.281895,44.431555,0.044115211,1777.05,1.79775,86.9718,284,refinery
fire_LC80330272019062LGN00_5_6_patch.tiff,LC80330272019062LGN00,5,6,805,United States,USA,32.348087,-101.755214,0.041676857,1863.22,2.89815,67.7043,257,upstream
fire_LC80330272019062LGN00_6_6_patch.tiff,LC80330272019062LGN00,6,6,764,Libya,LBY,28.944358,10.02205,0.044025097,1712.0,1.05706,98.895,362,upstream
fire_LC80330272019062LGN00_6_6_patch.tiff,LC80330272019062LGN00,6,6,799,United Arab Emirates,ARE,24.855825,53.621463,0.041792214,1674.23,2.16829,99.6564,291,upstream
fire_LC80330272019062LGN00_6_6_patch.tiff,LC80330272019062LGN00,6,6,789,Russian Federation,RUS,51.904306,54.512114,0.042795206,1796.53,1.69827,90.625,224,upstream
fire_LC80330272019062LGN00_7_5_patch.tiff,LC80330272019062LGN00,7,5,723,United Kingdom,GBR,57.974986,1.238013,0.04675111,1766.36,1.86178,85.7143,161,upstream
fire_LC80330272019062LGN00_7_5_patch.tiff,LC80330272019062LGN00,7,5,737,Nigeria,NGA,3.854563,6.980515,0.045978833,1690.52,1.26371,89.3333,75,upstream
fire_LC80330272019062LGN00_7_5_patch.tiff,LC80330272019062LGN00,7,5,738,Indonesia,IDN,1.671936,101.475926,0.045669452,1797.0,1.6015,81.7073,82,refinery
fire_LC80330272019062LGN00_7_5_patch.tiff,LC80330272019062LGN00,7,5,721,Russian Federation,RUS,52.645829,51.355237,0.046817741,1781.21,1.94958,90.0369,271,upstream
fire_LC80330272019062LGN00_7_5_patch.tiff,LC80330272019062LGN00,7,5,757,Russian Federation,RUS,53.264274,143.221433,0.044285165,1673.88,1.22643,78.5425,247,gas
fire_LC80330272019062LGN00_7_6_patch.tiff,LC80330272019062LGN00,7,6,834,United States,USA,47.904474,-102.991974,0.040555572,1901.77,2.00937,89.6947,262,upstream
fire_LC80330272019062LGN00_7_6_patch.tiff,LC80330272019062LGN00,7,6,825,Mexico,MEX,20.049471,-99.290589,0.040854092,1759.88,1.43626,83.3333,84,refinery
fire_LC80330272019062LGN00_7_6_patch.tiff,LC80330272019062LGN00,7,6,808,Russian Federation,RUS,62.419152,74.345997,0.041562674,1825.91,2.59862,71.8876,249,upstream
